,Latitude_h,Longitude_h,amenity_Referral Hospital,amenity_Teaching Hospital,amenity_Type A Hospital,amenity_Type B Hospital,amenity_Type C Hospital,amenity_Type D Hospital,amenity_clinic,amenity_dentist,amenity_doctors,amenity_hospital,amenity_pharmacy
767,15.7237098,32.4768411,False,False,False,False,False,False,True,False,False,False,False
768,15.7259225,32.4757014,False,False,False,False,False,False,True,False,False,False,False
769,15.723721,32.4857163,False,False,False,False,False,False,True,False,False,False,False
770,15.7185172,32.4761999,False,False,False,False,False,False,False,False,False,False,True
771,15.7159242,32.4764432,False,False,False,False,False,False,False,False,False,False,True
772,15.7526513,32.4787245,False,False,False,False,False,False,False,False,False,False,True
773,15.7624686,32.482702,False,False,False,False,False,False,True,False,False,False,False
774,15.738702,32.4597376,False,False,False,False,False,False,False,False,False,False,True
775,15.7220618,32.4926068,False,False,False,False,False,False,False,False,False,False,True
776,15.4859456,32.5501392,False,False,False,False,False,False,False,False,False,False,True
777,15.4931317,32.5654024,False,False,False,False,False,False,False,False,False,False,True
778,15.4944372,32.5740623,False,False,False,False,False,False,False,False,False,False,True
779,15.5023878,32.5643271,False,False,False,False,False,False,False,False,False,False,True
780,15.5032343,32.5636066,False,False,False,False,False,False,False,False,False,False,True
781,15.4532887,32.5048225,False,False,False,False,False,False,False,False,False,False,True
782,15.4681873,32.5024376,False,False,False,False,False,False,False,False,False,False,True
783,15.4718651,32.501819,False,False,False,False,False,False,False,False,False,False,True
784,15.4623127,32.4858131,False,False,False,False,False,False,False,False,False,False,True
785,15.4518127,32.4983139,False,False,False,False,False,False,False,False,False,False,True
786,15.4719372,32.501812,False,False,False,False,False,False,False,False,False,False,True
787,15.4605627,32.507061,False,False,False,False,False,False,False,False,False,False,True
788,15.4688458,32.4819154,False,False,False,False,False,False,False,False,False,False,True
789,15.4693734,32.4843302,False,False,False,False,False,False,False,False,False,False,True
790,15.4661036,32.4849996,False,False,False,False,False,False,False,False,False,False,True
791,15.4575617,32.4867716,False,False,False,False,False,False,False,False,False,False,True
792,15.4486876,32.4885635,False,False,False,False,False,False,False,False,False,False,True
793,15.4487498,32.4886142,False,False,False,False,False,False,False,False,False,False,True
794,15.4431859,32.4898665,False,False,False,False,False,False,False,False,False,False,True
795,15.4446878,32.4890633,False,False,False,False,False,False,False,False,False,False,True
796,15.7218122,32.5639381,False,False,False,False,False,False,False,False,False,False,True
797,18.1703262,30.8068606,False,False,False,False,False,False,False,False,False,True,False
798,18.1702616,30.8068621,False,False,False,False,False,False,False,False,False,True,False
799,15.5529268,32.5888625,False,False,False,False,False,False,False,False,False,False,True
800,15.5981161,32.607783,False,False,False,False,False,False,False,False,False,False,True
801,15.5982701,32.6088616,False,False,False,False,False,False,False,False,False,False,True
802,15.5959509,32.6065409,False,False,False,False,False,False,False,False,False,False,True
803,15.5973755,32.605381,False,False,False,False,False,False,False,False,False,False,True
804,15.6018101,32.6075477,False,False,False,False,False,False,False,False,False,False,True
805,15.5998423,32.6103007,False,False,False,False,False,False,False,False,False,False,True
806,15.5595138,32.5712651,False,False,False,False,False,False,False,False,False,False,True
807,15.548313,32.5651006,False,False,False,False,False,False,False,False,False,False,True
808,15.5483756,32.567494,False,False,False,False,False,False,False,False,False,False,True
809,15.5631428,32.574973,False,False,False,False,False,False,False,False,False,False,True
810,15.5690365,32.567454,False,False,False,False,False,False,False,False,False,False,True
811,15.6209227,32.5597811,False,False,False,False,False,False,True,False,False,False,False
812,15.6284031,32.560404,False,False,False,False,False,False,False,False,False,False,True
813,15.6328725,32.5608162,False,False,False,False,False,False,False,False,False,False,True
814,15.6272044,32.5671725,False,False,False,False,False,False,False,False,False,False,True
815,15.6263375,32.5662814,False,False,False,False,False,False,False,False,False,False,True
816,15.6590624,32.4891891,False,False,False,False,False,False,False,False,False,False,True
817,15.6601877,32.4890633,False,False,False,False,False,False,False,False,False,False,True
818,15.7113506,32.4872364,False,False,False,False,False,False,True,False,False,False,False
819,15.7049379,32.5569382,False,False,False,False,False,False,False,False,False,False,True
820,15.697938,32.5529366,False,False,False,False,False,False,False,False,False,False,True
821,15.6938124,32.5504379,False,False,False,False,False,False,False,False,False,False,True
822,15.7041874,32.4620628,False,False,False,False,False,False,False,False,False,False,True
823,15.7021875,32.461689,False,False,False,False,False,False,False,False,False,False,True
824,15.7068129,32.4519386,False,False,False,False,False,False,False,False,False,False,True
825,15.6984541,32.5061331,False,False,False,False,False,False,False,True,False,False,False
826,15.6412367,32.5338963,False,False,False,False,False,False,False,False,False,False,True
827,15.6412143,32.5351997,False,False,False,False,False,False,False,False,False,False,True
828,15.6412175,32.5366304,False,False,False,False,False,False,False,False,False,False,True
829,15.2417266,32.5008972,False,False,False,False,False,False,False,False,False,False,True
830,15.4734671,32.4674505,False,False,False,False,False,False,False,False,False,False,True
831,15.4738135,32.4669945,False,False,False,False,False,False,False,False,False,False,True
832,15.4739069,32.4664101,False,False,False,False,False,False,False,False,False,False,True
833,15.4738121,32.4663124,False,False,False,False,False,False,False,False,False,False,True
834,15.806813,32.5628427,False,False,False,False,False,False,True,False,False,False,False
835,15.5992886,32.5337318,False,False,False,False,False,False,False,False,False,False,True
836,15.5994399,32.5294015,False,False,False,False,False,False,False,False,False,False,True
837,15.7367846,32.4858546,False,False,False,False,False,False,False,False,False,False,True
838,15.7066049,32.4527036,False,False,False,False,False,False,True,False,False,False,False
839,15.678812,32.437561,False,False,False,False,False,False,False,False,False,False,True
840,15.6832662,32.4539697,False,False,False,False,False,False,True,False,False,False,False
841,15.7613009,32.4472921,False,False,False,False,False,False,True,False,False,False,False
842,15.7674707,32.4466078,False,False,False,False,False,False,True,False,False,False,False
843,15.6558123,32.3788109,False,False,False,False,False,False,False,False,False,False,True
844,15.651063,32.5315628,False,False,False,False,False,False,False,False,False,True,False
845,15.6929303,32.4856199,False,False,False,False,False,False,False,False,False,False,True
846,15.6325511,32.5401537,False,False,False,False,False,False,False,False,False,False,True
847,15.631937,32.5401878,False,False,False,False,False,False,False,False,False,False,True
848,15.641524,32.539426,False,False,False,False,False,False,False,False,False,False,True
849,15.4221878,32.4813118,False,False,False,False,False,False,False,False,False,False,True
850,15.7076991,32.4617332,False,False,False,False,False,False,False,False,False,False,True
851,15.7123261,32.4608964,False,False,False,False,False,False,False,False,False,False,True
852,15.711969,32.4495184,False,False,False,False,False,False,True,False,False,False,False
853,15.6789379,32.4411888,False,False,False,False,False,False,False,False,False,False,True
854,15.6791878,32.4386864,False,False,False,False,False,False,False,False,False,False,True
855,15.6136875,32.4710617,False,False,False,False,False,False,False,False,False,False,True
856,15.6185966,32.474765,False,False,False,False,False,False,False,False,False,False,True
857,15.6405849,32.5320039,False,False,False,False,False,False,False,False,False,False,True
858,15.6412542,32.5328772,False,False,False,False,False,False,False,False,False,False,True
859,15.6415625,32.5326881,False,False,False,False,False,False,False,False,False,False,True
860,15.6414958,32.5314553,False,False,False,False,False,False,False,False,False,False,True
861,15.6430291,32.5313778,False,False,False,False,False,False,False,False,False,False,True
862,15.6482498,32.5311087,False,False,False,False,False,False,True,False,False,False,False
863,15.6434483,32.5310072,False,False,False,False,False,False,False,False,False,False,True
864,15.6412859,32.5296417,False,False,False,False,False,False,False,False,False,False,True
865,15.641278,32.52985,False,False,False,False,False,False,False,False,False,False,True
866,13.4703577,22.4677324,False,False,False,False,False,False,False,False,False,True,False
867,13.126066,22.1850405,False,False,False,False,False,False,False,False,False,True,False
868,12.7276373,22.1652354,False,False,False,False,False,False,False,False,False,True,False
869,14.2295289,22.4276493,False,False,False,False,False,False,False,False,False,True,False
870,11.4495777,26.1269467,False,False,False,False,False,False,True,False,False,False,False
871,12.948808,22.8760659,False,False,False,False,False,False,False,False,False,True,False
872,12.9497179,22.8767838,False,False,False,False,False,False,True,False,False,False,False
873,11.4655822,26.1439435,False,False,False,False,False,False,True,False,False,False,False
874,11.4632403,26.1297044,False,False,False,False,False,False,False,False,True,False,False
875,11.4629704,26.1285951,False,False,False,False,False,False,False,False,False,False,True
876,11.4627705,26.1267769,False,False,False,False,False,False,True,False,False,False,False
877,11.4620079,26.1300517,False,False,False,False,False,False,False,False,False,False,True
878,11.4515617,26.1360309,False,False,False,False,False,False,True,False,False,False,False
879,11.4426796,26.1368997,False,False,False,False,False,False,False,False,False,False,True
880,12.5678162,22.3317495,False,False,False,False,False,False,True,False,False,False,False
881,12.6904274,28.4176601,False,False,False,False,False,False,True,False,False,False,False
882,12.7132816,30.6457628,False,False,False,False,False,False,True,False,False,False,False
883,12.7318985,30.6451434,False,False,False,False,False,False,True,False,False,False,False
884,15.6064852,32.6055718,False,False,False,False,False,False,False,False,False,True,False
885,15.5941787,32.5598913,False,False,False,False,False,False,False,False,False,False,True
886,15.607558,32.6386303,False,False,False,False,False,False,False,False,False,False,True
887,15.5913924,32.634107,False,False,False,False,False,False,False,False,False,False,True
888,15.5975166,32.6066603,False,False,False,False,False,False,False,False,False,False,True
889,15.6425617,32.5313512,False,False,False,False,False,False,False,False,False,False,True
890,15.6232636,32.5598077,False,False,False,False,False,False,False,False,False,False,True
891,15.6118596,32.6094882,False,False,False,False,False,False,False,False,False,False,True
892,15.5913029,32.536525,False,False,False,False,False,False,False,False,False,False,True
893,15.5818302,32.5236265,False,False,False,False,False,False,False,False,False,False,True
894,15.5835805,32.5756006,False,False,False,False,False,False,False,False,False,False,True
895,15.5653124,32.5826874,False,False,False,False,False,False,False,False,False,False,True
896,15.5762581,32.5724407,False,False,False,False,False,False,False,True,False,False,False
897,15.5834131,32.5287052,False,False,False,False,False,False,False,False,False,False,True
898,15.6083126,32.560936,False,False,False,False,False,False,False,False,False,False,True
899,15.6965033,32.5052782,False,False,False,False,False,False,False,False,False,False,True
900,15.6821571,32.5047317,False,False,False,False,False,False,False,False,False,False,True
901,15.6603127,32.5670624,False,False,False,False,False,False,False,False,False,False,True
902,15.6248315,32.529485,False,False,False,False,False,False,False,False,False,False,True
903,15.6144252,32.5976989,False,False,False,False,False,False,False,False,False,False,True
904,15.6356104,32.5727843,False,False,False,False,False,False,False,False,False,False,True
905,15.5972839,32.5723365,False,False,False,False,False,False,True,False,False,False,False
906,15.4893122,32.5524368,False,False,False,False,False,False,False,False,False,True,False
907,15.5534417,32.5740144,False,False,False,False,False,False,False,False,False,False,True
908,15.5221964,32.5901038,False,False,False,False,False,False,False,False,False,False,True
909,15.5366721,32.5569071,False,False,False,False,False,False,False,False,False,False,True
910,15.6190235,32.6217678,False,False,False,False,False,False,False,False,False,False,True
911,15.6254856,32.6301527,False,False,False,False,False,False,False,False,False,False,True
912,15.7002623,32.553976,False,False,False,False,False,False,True,False,False,False,False
913,15.705636,32.5575573,False,False,False,False,False,False,False,False,False,False,True
914,15.6800044,32.5422744,False,False,False,False,False,False,False,False,False,False,True
915,15.6558922,32.532843,False,False,False,False,False,False,False,False,False,False,True
916,15.6723127,32.5511856,False,False,False,False,False,False,False,False,False,False,True
917,15.6414375,32.5245628,False,False,False,False,False,False,False,False,False,False,True
918,13.5077615,32.6018451,False,False,False,False,False,False,True,False,False,False,False
919,15.5155621,32.5076866,False,False,False,False,False,False,False,False,False,False,True
920,15.5034227,32.5682126,False,False,False,False,False,False,False,False,False,False,True
921,15.5429373,32.5748138,False,False,False,False,False,False,False,False,False,False,True
922,15.5224371,32.5204391,False,False,False,False,False,False,False,False,False,False,True
923,15.5511837,32.5719034,False,False,False,False,False,False,False,False,False,False,True
924,15.5591879,32.5798111,False,False,False,False,False,False,False,False,False,False,True
925,15.5478125,32.5389366,False,False,False,False,False,False,False,False,False,False,True
926,15.5494375,32.5391884,False,False,False,False,False,False,True,False,False,False,False
927,15.5499372,32.5390625,False,False,False,False,False,False,False,False,False,False,True
928,15.5510626,32.5356865,False,False,False,False,False,False,False,False,False,False,True
929,15.5504379,32.5318108,False,False,False,False,False,False,False,False,False,False,True
930,15.5263128,32.5166893,False,False,False,False,False,False,False,False,False,False,True
931,15.6090329,32.6153654,False,False,False,False,False,False,True,False,False,False,False
932,15.6095178,32.6232785,False,False,False,False,False,False,False,False,False,False,True
933,15.617945,32.6288247,False,False,False,False,False,False,False,False,False,False,True
934,15.6106813,32.6185177,False,False,False,False,False,False,False,False,False,False,True
935,14.1527973,32.949095,False,False,False,False,False,False,False,False,False,True,False
936,19.6090493,37.2174472,False,False,False,False,False,False,False,False,False,True,False
937,14.7381748,33.2990696,False,False,False,False,False,False,False,False,False,False,True
938,14.7380502,33.297938,False,False,False,False,False,False,False,False,False,False,True
939,14.735891,33.300871,False,False,False,False,False,False,False,False,False,False,True
940,15.4904375,32.5523109,False,False,False,False,False,False,False,False,False,False,True
941,15.4531879,32.5433121,False,False,False,False,False,False,False,False,False,False,True
942,15.5173834,32.5766703,False,False,False,False,False,False,False,False,False,False,True
943,15.532967,32.5688689,False,False,False,False,False,False,False,True,False,False,False
944,15.475292,32.5014224,False,False,False,False,False,False,False,False,False,False,True
945,19.7112135,30.3946692,False,False,False,False,False,False,False,False,False,True,False
946,14.167514,29.4505149,False,False,False,False,False,False,True,False,False,False,False
947,15.0162195,33.0902113,False,False,False,False,False,False,False,False,False,False,True
948,15.4654155,36.4109841,False,False,False,False,False,False,True,False,False,False,False
949,15.4540904,36.3640135,False,False,False,False,False,False,False,False,False,True,False
950,15.4851427,32.5539084,False,False,False,False,False,False,False,False,False,False,True
951,15.5390143,32.532167,False,False,False,False,False,False,False,False,False,True,False
952,15.5146927,32.578207,False,False,False,False,False,False,False,False,False,False,True
953,15.4652053,32.4959655,False,False,False,False,False,False,False,False,False,False,True
954,15.4817659,32.494564,False,False,False,False,False,False,False,False,False,False,True
955,15.6179613,32.6211872,False,False,False,False,False,False,False,False,False,False,True
956,15.6535625,32.5411873,False,False,False,False,False,False,False,False,False,False,True
957,15.6035711,32.5150362,False,False,False,False,False,False,False,False,False,False,True
958,15.4805494,32.4847622,False,False,False,False,False,False,False,False,False,False,True
959,15.4549575,36.3947567,False,False,False,False,False,False,False,False,False,True,False
960,15.6019373,32.5794373,False,False,False,False,False,False,False,False,False,False,True
961,15.6233101,32.5601135,False,False,False,False,False,False,True,False,False,False,False
962,15.5975085,32.6262688,False,False,False,False,False,False,False,False,False,False,True
963,15.6309214,32.6096921,False,False,False,False,False,False,False,False,False,False,True
964,15.6122514,32.620585,False,False,False,False,False,False,False,False,False,False,True
965,15.5855697,32.5305741,False,False,False,False,False,False,False,False,False,False,True
966,15.5814371,32.5236893,False,False,False,False,False,False,False,False,False,False,True
967,15.4570463,36.3980933,False,False,False,False,False,False,False,False,False,False,True
968,15.6639477,32.4190731,False,False,False,False,False,False,False,False,False,True,False
969,15.5766878,32.5669365,False,False,False,False,False,False,False,False,False,False,True
970,15.5989623,32.5190469,False,False,False,False,False,False,False,False,False,False,True
971,15.5767584,32.5640269,False,False,False,False,False,False,False,False,False,True,False
972,15.6001912,32.5712828,False,False,False,False,False,False,True,False,False,False,False
973,15.5691515,32.5353889,False,False,False,False,False,False,False,False,False,False,True
974,15.5857524,32.5747207,False,False,False,False,False,False,False,True,False,False,False
975,15.6051874,32.5579376,False,False,False,False,False,False,False,False,False,False,True
976,15.6000743,32.5334486,False,False,False,False,False,False,False,False,False,False,True
977,15.6045733,32.5716163,False,False,False,False,False,False,False,False,False,False,True
978,15.6842485,32.5043916,False,False,False,False,False,False,False,False,False,False,True
979,15.6819944,32.5048095,False,False,False,False,False,False,False,False,False,False,True
980,15.6801003,32.5060313,False,False,False,False,False,False,False,False,False,False,True
981,15.6794521,32.5058933,False,False,False,False,False,False,False,False,False,False,True
982,15.6766146,32.5056555,False,False,False,False,False,False,False,False,False,False,True
983,15.5681895,32.5355638,False,False,False,False,False,False,False,True,False,False,False
984,15.5699377,32.5263138,False,False,False,False,False,False,False,False,False,False,True
985,15.5677844,32.5355856,False,False,False,False,False,False,False,False,False,False,True
986,15.5648659,32.5363675,False,False,False,False,False,False,False,False,False,False,True
987,15.563422,32.536343,False,False,False,False,False,False,False,False,False,False,True
988,15.5874376,32.5670624,False,False,False,False,False,False,False,False,False,True,False
989,15.5960627,32.5703125,False,False,False,False,False,False,False,False,False,False,True
990,15.6080627,32.562561,False,False,False,False,False,False,False,False,False,False,True
991,11.4515413,26.1360324,False,False,False,False,False,False,True,False,False,False,False
992,15.5884371,32.5733109,False,False,False,False,False,False,False,False,False,False,True
993,15.6646872,32.5754356,False,False,False,False,False,False,False,False,False,False,True
994,15.6650629,32.5715637,False,False,False,False,False,False,False,False,False,False,True
995,15.7026873,32.5721893,False,False,False,False,False,False,False,False,False,False,True
996,15.7550621,32.5674362,False,False,False,False,False,False,False,False,False,False,True
997,15.7614374,32.5749359,False,False,False,False,False,False,False,False,False,False,True
998,15.7613125,32.5739365,False,False,False,False,False,False,False,False,False,False,True
999,15.7509375,32.578186,False,False,False,False,False,False,False,False,False,False,True
1000,15.7321873,32.567688,False,False,False,False,False,False,False,False,False,False,True
1001,15.7353125,32.5789375,False,False,False,False,False,False,False,False,False,False,True
1002,15.6003422,32.5275766,False,False,False,False,False,False,False,False,True,False,False
1003,15.6031131,32.5296415,False,False,False,False,False,False,False,False,False,True,False
1004,11.4583492,26.1480727,False,False,False,False,False,False,False,False,False,True,False
1005,15.6031233,32.5301051,False,False,False,False,False,False,False,False,False,True,False
1006,15.6365153,32.4876763,False,False,False,False,False,False,False,False,False,False,True
1007,15.6465973,32.45893,False,False,False,False,False,False,False,False,False,False,True
1008,15.518825,32.5608221,False,False,False,False,False,False,False,False,False,False,True
1009,15.5062602,32.5634035,False,False,False,False,False,False,False,False,False,False,True
1010,15.5022537,32.5637833,False,False,False,False,False,False,False,False,False,False,True
1011,15.5047217,32.5633458,False,False,False,False,False,False,True,False,False,False,False
1012,15.532763,32.4950322,False,False,False,False,False,False,False,False,False,False,True
1013,15.5231374,32.4985384,False,False,False,False,False,False,False,False,False,False,True
1014,15.5190986,32.4979942,False,False,False,False,False,False,False,False,False,False,True
1015,15.5265158,32.4939353,False,False,False,False,False,False,False,False,False,False,True
1016,15.6259759,32.5284461,False,False,False,False,False,False,False,False,False,True,False
1017,15.5427181,32.4974667,False,False,False,False,False,False,False,False,False,False,True
1018,15.6166189,32.4844402,False,False,False,False,False,False,False,False,False,True,False
1019,15.5053962,32.4838107,False,False,False,False,False,False,False,False,False,False,True
1020,15.5046325,32.563372,False,False,False,False,False,False,False,False,False,False,True
1021,15.5361533,32.4944324,False,False,False,False,False,False,False,False,False,False,True
1022,15.5516791,32.5012177,False,False,False,False,False,False,False,False,False,False,True
1023,15.5469999,32.4992574,False,False,False,False,False,False,False,False,False,False,True
1024,15.6266972,32.5285628,False,False,False,False,False,False,False,False,False,False,True
1025,15.550452,32.5007607,False,False,False,False,False,False,False,False,False,False,True
1026,15.5485396,32.4999253,False,False,False,False,False,False,False,False,False,False,True
1027,15.5452453,32.4985057,False,False,False,False,False,False,False,False,False,False,True
1028,15.540364,32.4963807,False,False,False,False,False,False,False,False,False,False,True
1029,15.6249741,32.5277753,False,False,False,False,False,False,False,False,False,True,False
1030,15.6257605,32.5272734,False,False,False,False,False,False,False,False,False,True,False
1031,15.6246261,32.5277963,False,False,False,False,False,False,False,False,False,False,True
1032,15.598512,32.569975,False,False,False,False,False,False,False,False,False,False,True
1033,15.5989679,32.568692,False,False,False,False,False,False,False,False,False,False,True
1034,15.5994733,32.5662711,False,False,False,False,False,False,False,False,False,False,True
1035,15.5711161,32.5683697,False,False,False,False,False,False,False,False,False,False,True
1036,19.6195109,37.2254119,False,False,False,False,False,False,False,False,False,True,False
1037,15.5827879,32.5235883,False,False,False,False,False,False,False,False,False,False,True
1038,15.5782741,32.5748208,False,False,False,False,False,False,False,False,False,False,True
1039,15.5801275,32.5636833,False,False,False,False,False,False,False,False,False,False,True
1040,15.6226674,32.5302461,False,False,False,False,False,False,False,False,False,False,True
1041,15.5409475,32.547805,False,False,False,False,False,False,False,False,False,False,True
1042,15.5318757,32.5563061,False,False,False,False,False,False,False,False,False,False,True
1043,15.6551384,32.5247722,False,False,False,False,False,False,False,False,False,False,True
1044,15.5809142,32.5682953,False,False,False,False,False,False,False,False,False,False,True
1045,15.5314188,32.550925,False,False,False,False,False,False,False,False,False,False,True
1046,15.6325368,32.5360152,False,False,False,False,False,False,False,False,False,False,True
1047,15.6262034,32.5270293,False,False,False,False,False,False,False,False,False,True,False
1048,11.9905447,32.7588865,False,False,False,False,False,False,False,False,False,True,False
1049,15.533126,32.5574629,False,False,False,False,False,False,False,False,False,False,True
1050,15.5761076,32.5426759,False,False,False,False,False,False,False,False,False,True,False
1051,15.5772174,32.5422459,False,False,False,False,False,False,False,False,False,True,False
1052,15.5832583,32.5284389,False,False,False,False,False,False,False,False,False,True,False
1053,15.578619,32.6120567,False,False,False,False,False,False,False,False,False,False,True
1054,12.1220002,22.6027763,False,False,False,False,False,False,False,False,False,True,False
1055,15.5768097,32.5665128,False,False,False,False,False,False,False,False,False,True,False
1056,15.5724769,32.5768952,False,False,False,False,False,False,False,False,False,False,True
1057,15.5726736,32.5758104,False,False,False,False,False,False,True,False,False,False,False
1058,15.5725407,32.5749314,False,False,False,False,False,False,False,True,False,False,False
1059,15.5961822,32.5703427,False,False,False,False,False,False,False,False,False,False,True
1060,15.5967225,32.5585318,False,False,False,False,False,False,False,False,False,False,True
1061,15.5957221,32.5678313,False,False,False,False,False,False,False,False,False,False,True
1062,11.4631048,26.1254655,False,False,False,False,False,False,False,False,False,True,False
1063,15.5960627,32.460186,False,False,False,False,False,False,False,False,False,False,True
1064,17.7007231,33.9759166,False,False,False,False,False,False,False,False,False,True,False
1065,18.4845663,31.8280063,False,False,False,False,False,False,False,False,False,True,False
1066,18.1698631,30.8067732,False,False,False,False,False,False,False,False,False,True,False
1067,20.7487161,30.419702,False,False,False,False,False,False,True,False,False,False,False
1068,20.0447326,30.2657032,False,False,False,False,False,False,True,False,False,False,False
1069,9.914031,28.0839702,False,False,False,False,False,False,True,False,False,False,False
1070,9.7144516,28.467549,False,False,False,False,False,False,True,False,False,False,False
1071,15.6151166,32.4789176,False,False,False,False,False,False,False,True,False,False,False
1072,15.614848,32.4788332,False,False,False,False,False,False,False,True,False,False,False
1073,15.6185627,32.4753113,False,False,False,False,False,False,False,False,False,False,True
1074,15.6075029,32.4706798,False,False,False,False,False,False,False,False,False,False,True
1075,15.511063,32.4010879,False,False,False,False,False,False,True,False,False,False,False
1076,15.6069512,32.4661178,False,False,False,False,False,False,False,False,False,False,True
1077,19.6198118,37.2160106,False,False,False,False,False,False,False,False,False,True,False
1078,15.5935856,32.4596484,False,False,False,False,False,False,False,False,False,False,True
1079,15.5593128,32.4316864,False,False,False,False,False,False,False,False,False,False,True
1080,18.5498206,31.8454635,False,False,False,False,False,False,False,False,False,True,False
1081,18.4841833,31.8387922,False,False,False,False,False,False,False,False,False,True,False
1082,15.6080729,32.4650112,False,False,False,False,False,False,False,False,False,False,True
1083,15.6081711,32.4650309,False,False,False,False,False,False,True,False,False,False,False
1084,15.5405652,32.4139751,False,False,False,False,False,False,False,False,False,False,True
1085,15.6153791,32.4790455,False,False,False,False,False,False,False,True,False,False,False
1086,15.615994,32.4781183,False,False,False,False,False,False,False,False,True,False,False
1087,15.6164921,32.4836118,False,False,False,False,False,False,False,False,False,True,False
1088,15.6168332,32.4842813,False,False,False,False,False,False,False,False,False,True,False
1089,15.5323114,32.4238155,False,False,False,False,False,False,False,False,False,False,True
1090,15.5544393,32.4303749,False,False,False,False,False,False,True,False,False,False,False
1091,15.6016411,32.4625928,False,False,False,False,False,False,False,False,False,False,True
1092,15.3124319,32.4733718,False,False,False,False,False,False,False,False,False,False,True
1093,15.6120112,32.4843194,False,False,False,False,False,False,False,False,False,False,True
1094,15.3266334,32.4686805,False,False,False,False,False,False,False,False,False,False,True
1095,15.5288804,32.4222893,False,False,False,False,False,False,True,False,False,False,False
1096,15.6087513,32.4621895,False,False,False,False,False,False,True,False,False,False,False
1097,15.2995724,32.4629285,False,False,False,False,False,False,False,False,False,True,False
1098,15.312573,32.473238,False,False,False,False,False,False,True,False,False,False,False
1099,15.6682707,32.5058827,False,False,False,False,False,False,True,False,False,False,False
1100,17.7026071,33.9772098,False,False,False,False,False,False,False,False,False,True,False
1101,17.7016016,33.9771134,False,False,False,False,False,False,False,False,False,True,False
1102,15.6173039,32.4844168,False,False,False,False,False,False,False,False,False,True,False
1103,15.6136204,32.4848481,False,False,False,False,False,False,False,False,False,True,False
1104,15.3165894,32.469671,False,False,False,False,False,False,False,False,False,False,True
1105,15.6464445,32.5314151,False,False,False,False,False,False,False,False,False,False,True
1106,9.7155914,28.4703751,False,False,False,False,False,False,True,False,False,False,False
1107,9.9747232,27.453068,False,False,False,False,False,False,True,False,False,False,False
1108,9.9746275,27.4531547,False,False,False,False,False,False,True,False,False,False,False
1109,9.9799008,27.4538267,False,False,False,False,False,False,True,False,False,False,False
1110,10.0509872,27.5532002,False,False,False,False,False,False,True,False,False,False,False
1111,12.3662619,24.3270189,False,False,False,False,False,False,True,False,False,False,False
1112,10.144014,27.6868383,False,False,False,False,False,False,True,False,False,False,False
1113,15.6438148,32.488665,False,False,False,False,False,False,False,False,False,False,True
1114,15.646339,32.4608451,False,False,False,False,False,False,False,False,False,False,True
1115,15.6162204,32.6212614,False,False,False,False,False,False,False,False,False,False,True
1116,15.6276391,32.6118524,False,False,False,False,False,False,False,False,False,False,True
1117,15.6422526,32.4950081,False,False,False,False,False,False,False,False,False,False,True
1118,10.1446758,27.6900207,False,False,False,False,False,False,True,False,False,False,False
1119,15.5463988,32.539242,False,False,False,False,False,False,False,False,False,False,True
1120,10.1476654,27.6805856,False,False,False,False,False,False,True,False,False,False,False
1121,10.1400728,27.6890219,False,False,False,False,False,False,True,False,False,False,False
1122,10.2866032,27.8761485,False,False,False,False,False,False,True,False,False,False,False
1123,10.2873538,27.8786615,False,False,False,False,False,False,True,False,False,False,False
1124,15.6410736,32.482415,False,False,False,False,False,False,False,False,False,True,False
1125,12.3071,34.2783999999999,False,False,False,False,False,True,False,False,False,False,False
1126,10.0858,34.1696,False,False,False,False,False,True,False,False,False,False,False
1127,9.7242,34.0887,False,False,False,False,False,True,False,False,False,False,False
1128,12.2545,34.5294,False,False,False,False,False,True,False,False,False,False,False
1129,12.1046,34.3605,False,False,False,False,False,True,False,False,False,False,False
1130,12.433,34.3676,False,False,False,False,False,True,False,False,False,False,False
1131,11.3582,34.9626,False,False,False,False,False,True,False,False,False,False,False
1132,11.5154999999999,34.2312999999999,False,False,False,False,False,False,False,False,False,False,False
1133,11.0114,34.4669999999999,False,False,False,False,False,True,False,False,False,False,False
1134,10.8711,34.9025,False,False,False,False,False,True,False,False,False,False,False
1135,10.5471,34.2830999999999,False,False,False,False,False,True,False,False,False,False,False
1136,13.9087,35.1749999999999,False,False,False,False,False,True,False,False,False,False,False
1137,13.7552,35.0715,False,False,False,False,False,True,False,False,False,False,False
1138,13.685,35.7021,False,False,False,False,False,True,False,False,False,False,False
1139,13.6493,36.2732,False,False,False,False,False,True,False,False,False,False,False
1140,13.2353,35.9662,False,False,False,False,False,True,False,False,False,False,False
1141,12.7829,36.136,False,False,False,False,False,True,False,False,False,False,False
1142,13.6098,34.5003999999999,False,False,False,False,False,True,False,False,False,False,False
1143,13.509,34.8183,False,False,False,False,False,True,False,False,False,False,False
1144,14.0919,35.3594,False,False,False,False,True,False,False,False,False,False,False
1145,13.6248,36.2085,False,False,False,False,False,False,False,False,False,False,False
1146,14.8447,33.0923,False,False,False,True,False,False,False,False,False,False,False
1147,15.2075999999999,32.8068,False,False,False,False,False,True,False,False,False,False,False
1148,14.1046999999999,32.6739,False,False,False,False,False,True,False,False,False,False,False
1149,14.5396,32.4759999999999,False,False,False,False,False,False,False,False,False,False,False
1150,14.5067,33.2974999999999,False,False,False,False,False,False,False,False,False,False,False
